X,Y,Z
6.171570,-1.209761,-0.806492
5.933942,-11.867910,0.243121
7.191515,-2.097999,-0.859077
6.927354,-2.187217,-0.845084
7.756680,-2.096806,-0.829568
6.895647,-1.929022,-0.865670
7.371169,-1.846972,-0.867070
7.641617,-1.858702,-0.869203
8.085389,-1.877987,-0.853600
8.357960,-1.600561,-0.856115
8.377955,-1.898791,-0.840418
8.090840,-1.276364,-0.869232
8.737483,-1.804769,-0.827994
9.014304,-1.549699,-0.828972
9.204991,-1.246266,-0.823169
9.172074,-1.416524,-0.786889
9.909833,-1.613305,-0.841250
10.264170,-1.773961,-0.851957
10.132930,-1.430783,-0.865209
9.851588,-1.256115,-0.818110
9.733652,-0.943056,-0.809498
10.729330,-1.053014,-0.837383
10.844200,-1.549870,-0.783055
-7.366319,1.394747,-0.851152
-6.937067,1.369090,-0.857567
-7.240705,1.712248,-0.846632
-6.897899,1.729331,-0.878760
-6.302576,0.974653,-0.819318
-6.071326,0.968421,-0.811417
-3.312826,-0.872115,-0.809590
-5.435523,0.950133,-0.828677
-4.944921,1.094086,-0.875744
-5.041498,0.851864,-0.780012
-4.653593,0.886122,-0.822792
-4.485291,0.761241,-0.796839
-4.120292,0.710615,-0.791295
-4.123090,0.958826,-0.844639
-3.784837,0.828614,-0.848171
-4.037935,1.120620,-0.885077
-3.540851,1.046774,-0.835985
-3.790419,1.286228,-0.861258
-3.585135,1.533576,-0.837659
-3.523559,1.193250,-0.832509
-7.225416,2.086943,-0.850583
-7.034887,2.184528,-0.867188
-7.460830,2.328318,-0.837290
-7.063237,2.638958,-0.862544
-7.360986,2.746898,-0.839322
-6.973577,3.173375,-0.854111
-7.259865,3.078384,-0.831062
-6.858248,2.855960,-0.868621
-6.474694,3.123346,-0.871743
-6.781144,3.246608,-0.856057
-6.354454,3.474497,-0.860142
-6.758459,3.557344,-0.851793
-6.372245,3.804286,-0.828682
-6.059330,3.664919,-0.849873
-3.805177,2.120848,-0.868802
-3.919919,2.332952,-0.862502
-3.688955,1.812218,-0.827326
-3.719728,2.377502,-0.866777
17.083509,1.054628,0.091718
18.376539,0.587267,0.105096
18.235399,0.516649,0.242721
18.276970,0.449013,0.250737
18.040110,0.478834,0.131920
-3.366848,2.501512,-0.878866
17.739559,-0.269066,-0.016289
17.439180,-0.256184,0.054161
17.205299,-0.235471,0.092628
16.860130,1.397520,-0.030710
-5.424551,3.626476,-0.855871
16.485291,1.455106,0.131664
16.404570,1.332294,-0.015388
17.152861,0.070512,0.103281
17.094931,0.343880,-0.037569
-4.877212,3.517323,-0.867340
-5.020607,3.713351,-0.825086
-4.648406,3.525543,-0.848103
-5.699061,3.807882,-0.818573
-5.483050,3.845256,-0.755305
-4.532522,3.801782,-0.844840
-4.816187,3.925691,-0.820700
-4.294629,3.832486,-0.863693
-4.520463,4.210719,-0.864638
-4.083612,4.581810,-0.861196
-4.695216,4.439872,-0.805664
-4.009212,4.945531,-0.788980
-4.546725,6.494095,-0.659404
-3.329442,6.278447,-0.845928
-6.733308,7.221697,-0.785381
-6.439941,7.238558,-0.837073
-6.227394,7.165181,-0.803909
-5.840670,7.104886,-0.804080
1.528569,6.975414,0.459625
-7.219105,7.535263,-0.805066
-7.170499,7.810295,-0.845198
-6.886406,8.122033,-0.849460
-6.780861,8.228507,-0.809022
-6.356567,8.106838,-0.870540
-6.612165,8.281939,-0.804918
-6.289384,8.281569,-0.819411
-5.178321,6.910051,-0.718383
-4.024871,8.115835,-0.840356
-5.559759,8.240198,-0.847175
-5.838342,8.304704,-0.807875
-3.552917,-0.085300,-0.805953
-0.346716,0.033150,-0.738713
-2.802233,0.683788,-0.846394
-2.633471,0.925391,-0.791436
-1.803810,1.384405,-0.761327
-1.595601,1.587606,-0.810523
-1.408064,1.561129,-0.809807
-0.832617,1.420353,-0.784456
-0.467097,-0.374382,-0.797007
-0.461307,0.423036,-0.750402
1.625117,1.291029,-0.765931
-3.054678,2.135110,-0.794755
-2.710901,2.621262,-0.853108
-2.295575,3.183658,-0.870547
-1.927925,3.589696,-0.858979
-1.943392,3.330689,-0.833703
-1.638580,3.729127,-0.809695
1.227672,2.978370,-0.806607
1.488920,3.136828,-0.862367
2.170984,-0.488777,-0.852750
2.743736,-0.622799,-0.762090
2.599388,-0.656034,-0.779645
2.948901,-0.620981,-0.783040
1.877905,-0.174259,-0.811873
17.409519,1.406911,0.183053
17.363550,1.546184,0.185004
1.768189,0.786176,-0.807808
18.262680,-0.894776,0.162155
1.767059,1.172060,-0.803306
3.759773,0.223468,-0.787180
16.945190,1.874031,0.218620
17.034531,2.070082,0.259747
16.879360,2.044378,0.176664
3.856011,1.653324,-0.786302
5.344113,-0.357389,-0.815204
5.544066,-0.377650,-0.838218
6.050132,-0.301344,-0.789879
6.020795,-0.014628,-0.851615
5.921589,0.259027,-0.855541
5.666654,-0.017247,-0.801648
6.275157,0.391026,-0.861471
6.596912,0.215237,-0.847222
16.882071,-0.267140,0.111395
6.576641,0.609980,-0.813902
16.460720,0.020476,0.082820
16.447260,-0.159417,0.190040
5.636823,0.270887,-0.842947
15.928780,-0.143199,0.152121
16.073040,-0.233953,0.067788
6.477105,1.485025,-0.836403
16.965170,-0.843570,0.132504
16.808889,-0.862946,0.264658
16.914869,-0.555290,0.139741
16.792999,-0.616851,0.158620
16.653431,-0.772146,0.147033
3.753780,2.207132,-0.834693
16.313709,-0.599391,0.120708
16.430849,-0.672303,0.214991
2.455945,3.446563,-0.841789
2.616330,3.685319,-0.846407
2.940524,3.662381,-0.858127
12.149520,0.346659,0.095251
2.569497,4.033830,-0.821824
-8.893935,9.921432,0.202842
-8.774804,9.907136,0.105741
-8.958325,10.061870,0.214566
3.283156,4.065742,-0.850323
-9.148129,10.006530,0.281070
-9.204012,9.870638,0.183245
3.751726,7.762592,0.169169
3.744153,7.552156,0.171092
3.707943,4.289452,-0.852436
3.865166,4.138985,-0.866671
2.665062,7.944065,0.050494
5.305355,2.143436,-0.842354
5.288065,2.639834,-0.798028
2.911455,5.734229,0.115121
6.625188,2.353199,-0.792402
6.676561,2.711087,-0.783740
5.504157,3.375573,-0.850970
2.068046,8.015216,0.088806
1.620446,7.938966,0.079545
0.439192,7.720114,0.097111
-2.447634,4.695955,-0.727821
-0.434909,6.408861,0.103844
-2.711684,7.229570,-0.878049
-2.761697,7.674780,-0.859442
-2.486679,7.444494,-0.828070
-2.943419,8.038625,-0.813977
17.858431,-0.931581,0.087437
3.794064,4.631066,-0.802827
4.092785,4.631683,-0.829303
18.230419,-1.317804,0.101065
4.601275,4.910960,-0.793849
17.788910,-1.216912,0.160749
4.823453,4.990533,-0.751431
5.152050,5.090821,-0.795706
5.464525,5.240072,-0.776921
17.781561,-1.389948,0.188326
5.496493,6.251882,-0.752272
17.054380,-0.966519,0.031752
3.045394,9.170505,-0.838868
3.076486,9.021299,-0.830630
2.918191,9.412581,-0.868986
2.690118,9.211325,-0.834431
3.527879,9.025016,-0.844230
3.733330,9.001082,-0.812897
7.441968,-5.063956,0.064722
5.747246,7.784980,-0.790378
5.582952,7.898112,-0.782497
5.270946,8.294872,-0.807378
4.453497,8.852899,-0.823343
4.709792,8.729548,-0.823483
2.666731,9.481665,-0.843753
2.884537,9.650161,-0.865123
2.540851,9.835443,-0.840251
3.047456,9.864048,-0.853568
2.689735,10.021010,-0.831072
2.915463,10.109730,-0.844629
3.220706,10.151110,-0.867475
3.140040,10.400530,-0.797019
3.388635,10.360190,-0.836345
4.020272,10.707070,-0.854192
4.171552,10.577210,-0.851609
3.253971,12.421280,-0.867252
3.461138,12.210400,-0.813574
3.620371,12.324770,-0.822338
3.391294,12.613110,-0.856037
8.864479,-10.961220,0.192425
8.281075,0.335307,-0.810096
8.510787,-10.567830,0.186807
9.410801,-1.067369,-0.833950
9.557824,-0.674912,-0.842624
9.627035,-0.444915,-0.852231
8.555974,0.360333,-0.856943
7.773826,-10.034390,0.170934
8.076114,0.522017,-0.806177
7.998518,0.842566,-0.832158
8.054787,1.241405,-0.844012
8.279729,1.538641,-0.827058
9.451209,1.635368,-0.821526
10.839860,-0.474620,-0.818793
10.882890,0.022975,-0.790161
10.135260,1.030897,-0.858208
10.401630,0.927005,-0.815558
11.877780,1.020290,-0.804173
12.302770,1.138084,-0.858277
11.622560,1.341958,-0.798256
11.493840,1.608229,-0.823830
7.351820,4.271522,-0.770722
10.612830,2.196885,-0.781711
10.130040,-11.326600,0.175784
9.493857,2.706197,-0.770130
10.088600,2.447894,-0.737077
10.862880,2.217736,-0.839004
9.699930,-11.256050,0.144199
11.030780,2.012754,-0.803231
8.984785,-11.335760,0.208297
10.801910,4.354267,-0.827465
12.103700,0.886568,-0.816377
12.615710,0.825988,-0.823037
12.722450,1.085571,-0.851292
13.033580,1.186723,-0.829821
14.396540,1.957501,-0.803765
13.715160,2.228614,-0.798157
13.436340,2.562648,-0.826473
14.781700,2.264721,-0.797326
15.141520,2.197206,-0.828951
15.366530,2.504642,-0.777971
15.864950,2.538562,-0.750848
16.135401,2.542031,-0.891300
16.432831,2.499942,-0.832567
16.598280,2.514115,-0.824184
8.397243,-13.453400,0.218203
15.979130,6.098958,-0.768916
20.519291,1.004915,-0.829791
20.361891,0.989842,-0.852687
20.383940,0.784536,-0.772743
19.816900,2.261152,-0.789907
20.700399,2.022848,-0.831890
20.914551,1.580525,-0.793458
21.100670,1.773101,-0.892225
20.978880,1.883086,-0.835568
18.830490,4.866587,-0.830589
19.267340,4.765329,-0.758721
19.961420,4.681011,-0.802121
20.835270,4.962905,-0.747018
-3.073203,-1.002124,-0.747074
-2.076844,-1.481948,-0.753620
-2.556608,-1.140489,-0.741571
-0.954174,-1.525616,-0.749953
-0.620321,-1.659453,-0.802373
-0.496336,-1.479164,-0.840274
0.933925,-2.700774,-0.803604
1.089326,-2.894455,-0.770000
1.570830,-2.673075,-0.793890
1.300316,-2.846232,-0.812156
1.459631,-2.549428,-0.798622
1.739971,-2.499623,-0.796438
-0.295896,-1.861738,-0.813980
-0.219131,-1.325956,-0.806597
-0.023528,-1.651217,-0.801045
-0.277962,-1.011823,-0.724645
0.552522,-1.848121,-0.798250
1.326746,-1.725780,-0.825861
1.097610,-1.622115,-0.814340
1.596127,-1.768530,-0.832268
1.945208,-1.935696,-0.808044
1.932983,-2.093815,-0.771543
1.254008,-1.419408,-0.747343
1.544595,-1.405151,-0.779920
1.661624,-1.469252,-0.795432
1.920897,-1.679568,-0.812256
2.660709,-3.343270,-0.812316
2.822720,-3.626628,-0.804970
3.219624,-3.866435,-0.796353
3.604103,-3.689606,-0.815690
4.156487,-3.520367,-0.801464
4.484178,-3.729671,-0.806043
4.811956,-3.979742,-0.767812
4.992758,-3.997058,-0.785405
5.110045,-3.757699,-0.799648
6.823590,-4.960578,0.098448
6.747509,-5.096486,0.199595
5.636014,-3.614597,-0.759200
6.837994,-5.252553,0.112268
6.213217,-4.312321,-0.821082
6.084124,-3.946373,-0.811526
5.846398,-4.091557,-0.789025
6.519276,-4.116218,-0.783246
6.609806,-3.916404,-0.808061
6.501285,-3.735978,-0.817004
6.703992,-4.255559,-0.788030
6.914841,-3.889702,-0.795482
7.100050,-4.034117,-0.796539
7.060383,-3.540771,-0.807233
2.503415,-3.070365,-0.766341
3.509877,-8.037024,0.191218
2.849674,-2.834657,-0.814611
2.708770,-2.593536,-0.795734
2.874037,-2.487325,-0.817343
2.643670,-2.422108,-0.797387
2.907872,-2.190495,-0.842861
2.675307,-2.095605,-0.827846
2.513989,-2.070627,-0.784125
3.008503,-2.341280,-0.813760
1.939868,-7.521448,0.199777
2.025625,-7.312830,0.150950
2.438076,-7.764461,0.202145
2.362453,-1.763734,-0.800227
2.225409,-1.495785,-0.803575
2.917225,-1.948980,-0.822387
2.656118,-1.797051,-0.820065
2.430428,-1.913465,-0.788532
3.226157,-1.628632,-0.805568
2.922763,-1.664578,-0.789504
2.535259,-1.548968,-0.816800
3.012793,-7.796144,0.157813
3.626229,-1.575077,-0.845218
3.923666,-1.502969,-0.792254
2.667427,-7.666431,0.147518
4.206339,-1.295271,-0.785811
3.151150,-1.288752,-0.759279
3.380481,-1.125643,-0.791746
3.536081,-1.051166,-0.793992
5.958685,-2.331205,-0.769917
6.042964,-2.292676,-0.789908
6.639449,-2.319396,-0.826303
5.764317,-1.999609,-0.768700
4.279906,-1.154499,-0.804248
4.456201,-1.071489,-0.774523
4.483933,-0.847429,-0.772142
6.330135,-9.222424,0.176255
6.763695,-2.058975,-0.789559
6.269934,-1.601452,-0.695228
6.513557,-1.993875,-0.736764
6.161727,-1.344614,-0.704358
7.243123,-3.137368,-0.820900
7.415715,-3.239936,-0.799513
7.354829,-2.948114,-0.808112
7.481050,-2.553322,-0.823078
7.830369,-2.305422,-0.808551
8.130703,-2.507843,-0.781358
8.177111,-2.161489,-0.823324
9.524419,-1.043480,-0.792299
9.952794,-2.007788,-0.806950
10.094860,-2.316499,-0.775451
9.677380,-2.201887,-0.792830
10.421380,-2.148511,-0.775715
9.724854,-1.520008,-0.771159
11.080140,-1.288903,-0.726163
11.025940,-0.676684,-0.763514
-9.014335,2.578764,-0.806162
-8.982956,2.214643,-0.808677
-8.731108,2.591023,-0.824151
-8.604697,2.270913,-0.820361
-8.474805,2.651183,-0.818011
-8.254046,2.392673,-0.816373
-8.848639,2.930240,-0.767761
-8.672523,4.197485,-0.808428
-8.266930,4.189230,-0.809607
-8.537844,4.446374,-0.788957
-7.429399,1.152055,-0.792815
-7.797583,1.328396,-0.762064
-7.006363,1.167702,-0.806868
-7.650114,1.868336,-0.810983
-7.761577,1.579090,-0.784106
-6.601091,1.006680,-0.782949
-5.886221,0.855654,-0.783038
-5.311253,0.672247,-0.673337
-4.852493,0.758686,-0.773011
-3.487527,0.775018,-0.813230
-3.155703,0.733151,-0.791308
-8.209647,2.147911,-0.801961
-8.068626,1.919455,-0.802500
-7.748408,2.246495,-0.816041
0.911952,-7.308665,0.211544
0.713970,-6.924072,0.190941
1.129070,-7.092205,0.184282
-8.168907,2.760952,-0.807194
-7.896789,2.593434,-0.819341
-7.656865,2.569057,-0.827696
0.058875,-6.309461,0.161034
-0.090889,-6.428792,0.201901
0.228085,-6.743701,0.205265
-7.877325,2.808779,-0.772006
-7.551461,2.870497,-0.784362
-0.456420,-6.689087,0.211553
-0.648049,-6.346680,0.200677
-7.135770,3.553310,-0.842490
-7.437216,3.344828,-0.775508
-7.482695,3.538632,-0.814729
-7.231700,3.879150,-0.816109
-8.301768,3.910060,-0.797293
-7.963508,4.119200,-0.813385
-7.567303,4.046382,-0.818312
-7.702746,4.371201,-0.796056
-7.552174,3.766441,-0.808058
-7.307404,4.270757,-0.802420
-7.075373,4.035993,-0.817965
-6.839305,3.959734,-0.816833
-6.600469,3.830613,-0.824933
-0.060625,-7.003697,0.219567
-6.111578,3.994071,-0.814645
-6.499564,4.164325,-0.791699
-6.281145,4.334750,-0.767377
-3.489779,1.722433,-0.745914
-3.333678,2.017981,-0.788399
-0.196176,-7.445137,0.218766
-4.976536,4.135747,-0.786990
-0.632501,-7.042134,0.215639
-4.231619,4.806866,-0.796689
-0.945131,-6.703661,0.211139
-3.544420,5.079887,-0.748610
-3.620804,5.991048,-0.759502
-7.265287,8.119550,-0.803168
-7.036076,7.315970,-0.771661
1.626607,-7.197142,0.174970
-7.119726,8.292608,-0.679177
-5.479049,6.991184,-0.739797
-3.387632,8.151679,-0.767939
-5.267461,8.268881,-0.786661
-5.642491,8.367627,-0.680960
-4.984980,8.267009,-0.706866
-4.100487,8.153814,-0.750451
-2.269371,1.125184,-0.738649
-0.625044,0.890728,-0.754298
-1.921046,1.182747,-0.778042
-0.457532,0.821131,-0.656215
-2.589375,2.261245,-0.778458
-2.291056,2.512544,-0.720080
-2.175865,2.961600,-0.819633
-1.601110,3.294913,-0.746530
0.236210,-7.942626,0.223250
-0.114836,-7.961685,0.200130
1.098626,2.021205,-0.755620
-0.584642,-7.386010,0.216323
1.563205,3.342974,-0.784473
2.385606,-0.722861,-0.770692
-0.518320,-7.721537,0.191427
3.127451,-0.768987,-0.734302
-0.824456,-7.513773,0.200607
3.510735,-0.728523,-0.789879
3.553137,-0.443637,-0.791763
0.307802,-8.257762,0.202630
0.673296,-8.471457,0.200408
3.904269,0.595158,-0.741246
4.024947,1.024470,-0.698576
4.935099,-0.613154,-0.801496
5.018314,-0.458496,-0.758540
5.416296,-0.110491,-0.770106
5.373260,0.511319,-0.806965
5.369791,0.187461,-0.790750
5.854868,-0.240658,-0.776764
-0.935366,-5.946606,0.186176
-1.192953,-6.098947,0.191203
5.088209,0.759524,-0.743521
5.039743,1.486281,-0.747381
-1.694956,-5.967871,0.183536
-1.211748,-6.443744,0.207386
4.082758,1.809318,-0.719748
2.240848,3.793682,-0.800545
-1.699557,-6.270806,0.187566
-1.660444,-6.665486,0.204804
-2.165765,-6.641073,0.178544
3.104909,4.285970,-0.817414
2.762753,4.329721,-0.805901
3.667120,3.152810,-0.770302
3.882118,3.281846,-0.737239
-1.386096,-6.909661,0.211204
-1.117652,-7.245308,0.198208
-1.487734,-7.101943,0.187533
5.127127,3.341256,-0.738721
7.040062,3.242372,-0.750282
6.995420,3.616667,-0.759512
-2.681166,4.869727,-0.745234
-2.962493,6.299720,-0.794921
-2.381953,6.628052,-0.717376
-2.391058,6.782234,-0.789046
-2.522364,7.043530,-0.824206
-2.689050,7.985281,-0.780533
3.382341,4.466468,-0.819039
4.280500,4.845810,-0.755781
5.505043,5.435209,-0.763515
5.190021,5.973001,-0.636205
5.459707,6.903890,-0.729745
2.147452,9.557568,-0.832330
2.389822,9.124775,-0.792356
2.277871,9.534255,-0.843764
3.162174,8.940670,-0.693829
4.126229,8.774610,-0.745808
5.484434,7.192827,-0.711123
5.632922,7.502476,-0.780880
4.823699,8.504143,-0.776183
5.118020,8.351952,-0.788830
1.982673,9.753638,-0.802672
2.143279,9.905367,-0.800328
2.451697,9.518693,-0.813401
2.300960,10.065650,-0.826409
2.576653,10.211910,-0.829701
2.306235,10.458620,-0.780612
2.653499,10.415430,-0.780413
2.814939,10.362490,-0.830881
3.044750,10.443980,-0.839116
2.812299,10.605220,-0.806281
3.275050,10.470840,-0.835790
3.384410,10.680340,-0.836853
3.107944,10.736790,-0.794375
3.464066,10.761000,-0.794802
3.701460,10.719910,-0.797324
4.334185,10.683880,-0.796444
2.728510,11.482810,-0.816550
3.110512,11.289500,-0.798497
2.736902,11.583430,-0.786243
3.178464,11.381440,-0.830619
2.887015,11.705770,-0.828978
3.215467,11.505580,-0.786819
3.026187,11.744270,-0.780056
3.283867,10.970430,-0.773733
3.825543,10.761330,-0.728926
4.012432,10.908390,-0.683618
4.180431,10.828250,-0.779501
3.289402,11.511410,-0.827255
3.271809,11.730180,-0.815471
3.420543,11.688150,-0.820150
3.581739,11.433470,-0.815721
3.427789,11.866590,-0.799515
3.211736,12.002360,-0.840503
3.539844,12.000730,-0.831372
3.629984,12.046180,-0.789354
7.233655,0.410128,-0.797871
7.794326,0.569958,-0.748635
7.957844,1.639656,-0.744922
8.397571,1.941381,-0.733177
11.145620,-0.358017,-0.708562
10.363740,1.089634,-0.810892
10.617790,0.910895,-0.738145
10.023170,1.391927,-0.798672
9.992253,1.545147,-0.732077
10.475130,1.156373,-0.723943
10.394640,1.218585,-0.798673
11.634100,1.052892,-0.708299
9.218678,1.916049,-0.722732
7.939382,2.983775,-0.744821
8.252665,2.907700,-0.710157
7.520186,3.347314,-0.730603
8.479267,2.982991,-0.741449
9.666077,2.507833,-0.713372
9.971901,2.450731,-0.744960
11.013080,1.732907,-0.713960
12.222720,0.749946,-0.760662
12.485880,0.569956,-0.782676
12.824710,0.574851,-0.814950
13.208790,0.448322,-0.787457
13.053890,0.761675,-0.828812
12.913010,0.363722,-0.794710
13.425110,0.615303,-0.789466
13.433810,0.909138,-0.757558
13.331210,1.064856,-0.798176
13.227620,1.215409,-0.780300
13.196380,1.685188,-0.817646
13.539160,2.190003,-0.829525
-6.336343,-3.350065,0.192976
-6.453062,-3.003700,0.159731
-6.728550,-3.155026,0.186094
13.439820,2.137308,-0.766870
13.945530,2.180468,-0.740224
-6.777833,-3.637643,0.223551
14.663140,1.880476,-0.735283
14.870780,2.107633,-0.777398
15.071460,2.071433,-0.805954
15.357280,2.050627,-0.768697
15.355960,2.276449,-0.761733
15.618960,2.462022,-0.694622
16.260941,2.299997,-0.845166
16.085649,2.241851,-0.740133
15.989570,2.364325,-0.872868
16.729090,2.633049,-0.688505
7.205930,4.243838,-0.726623
-7.053617,-3.332365,0.207708
16.516001,5.385582,-0.758750
-7.379702,-2.702149,0.195313
16.082050,7.569045,-0.768506
-8.002967,-2.368992,0.213637
-7.748107,-2.264352,0.172391
20.663300,1.171931,-0.863549
20.535160,1.347277,-0.776525
20.352369,1.167468,-0.694100
20.740629,1.347770,-0.851964
-8.405620,-2.081519,0.188136
-8.042142,-2.011908,0.141113
20.128059,2.265040,-0.780444
-6.999651,-2.756920,0.151761
-7.064380,-3.022426,0.193564
20.134790,4.820088,-0.693368
4.410302,10.939500,-0.641652
-7.368392,-3.288241,0.213861
15.931780,2.542888,-0.745068
15.932040,2.408656,-0.801648
16.404680,7.670883,-0.789987
16.826340,7.658539,-0.678156
16.549271,7.700445,-0.718275
17.503941,3.262502,-0.656285
17.707800,3.235368,-0.657390
18.152920,3.148309,-0.646342
18.887190,3.165450,-0.679847
20.246161,2.007788,-0.744273
20.821131,1.742237,-0.773940
21.134060,6.093282,-0.710095
21.102310,6.436939,-0.690911
21.324039,6.795194,-0.772094
17.333691,7.556048,-0.699627
17.569969,7.499516,-0.712516
18.737860,7.696515,-0.755369
21.261990,7.095562,-0.730442
21.436590,7.420546,-0.810780
6.727775,-9.121223,0.801422
6.327801,-9.641191,0.963825
6.548175,-9.729008,0.763130
6.663964,-9.892477,0.844245
7.301628,-9.370257,0.914958
-2.902176,-1.014489,-0.703922
-1.065993,-1.711682,-0.677123
0.379010,-2.082661,-0.791534
0.348570,-2.394283,-0.794588
0.122222,-2.091118,-0.752183
1.252627,-3.082103,-0.706647
1.486308,-2.873440,-0.766588
1.977336,-2.750527,-0.765561
1.797230,-2.300310,-0.754820
2.033518,-2.528459,-0.752438
2.089190,-2.262125,-0.766162
-0.426708,-2.031273,-0.747929
-0.703995,-1.858805,-0.665169
-0.212270,-2.105196,-0.753469
0.061426,-1.898080,-0.791987
0.238082,-1.679471,-0.794110
0.241026,-1.405374,-0.759997
0.524750,-1.524603,-0.776155
-0.151519,-1.193936,-0.735403
0.741733,-1.521019,-0.773863
1.038552,-1.393482,-0.722319
0.869478,-1.327488,-0.736415
1.869949,-1.361736,-0.792133
2.287342,-3.741907,-0.744231
2.555811,-3.743798,-0.770628
2.362677,-3.363153,-0.769538
2.531381,-3.976053,-0.740637
2.868636,-3.828727,-0.765341
2.891990,-4.112877,-0.757896
3.279860,-4.172003,-0.739633
3.595817,-4.031148,-0.739607
4.000182,-3.643589,-0.767368
4.241779,-3.978172,-0.761973
5.857786,-4.937150,-0.769247
6.104838,-4.921721,-0.770981
5.990335,-4.702670,-0.805037
5.711877,-4.683052,-0.766174
6.330680,-5.089845,-0.757013
6.367589,-4.537749,-0.791367
6.565269,-4.821802,-0.767185
5.205953,-4.167409,-0.792969
5.383403,-4.366271,-0.744969
5.451390,-4.240225,-0.751530
4.893280,-4.266614,-0.730378
5.195920,-3.967522,-0.741102
4.528777,-4.120384,-0.750023
-5.946227,-3.630709,0.185334
